UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,STATE_REGISTRATION,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,TRAVEL_DIRECTION,VEHICLE_OCCUPANTS,DRIVER_SEX,DRIVER_LICENSE_STATUS,DRIVER_LICENSE_JURISDICTION,PRE_CRASH,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,PUBLIC_PROPERTY_DAMAGE_TYPE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
14410652,341474,05/25/2014,18:35,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
17549591,3657468,04/25/2017,14:40,959f8f64-59b6-44bd-921e-b973ce1a0230,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2015,East,1,M,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
17447192,3638712,03/25/2017,21:00,99d8de96-3239-4d99-8939-575d1c147b74,NJ,Sedan,HOND -CAR/SUV,,2013,North,1,F,Licensed,NJ,Going Straight Ahead,Left Side Doors,Left Side Doors,Left Rear Quarter Panel,No Damage,No Damage,N,,Driver Inattention/Distraction,Following Too Closely
18908466,4122174,04/27/2019,0:10,9e978a04-2183-4072-bdef-c3fb67a76f06,,Station Wagon/Sport Utility Vehicle,,,,South,,,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Driver Inexperience,Driver Inattention/Distraction
14084962,280142,09/05/2012,17:00,1,NY,SMALL COM VEH(4 TIRES),,,,,,,,,,,,,,,,,Unspecified,
14529946,3151162,01/10/2015,20:30,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Slowing or Stopping,,,,,,,,Unspecified,
14473735,3127316,11/27/2014,22:44,2,PA,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inattention/Distraction,
17585223,3702301,06/29/2017,10:10,5704cf90-4c60-4d03-9a0f-e2fee5d46694,AZ,Pick-up Truck,DODG -CAR/SUV,,2016,East,1,M,Licensed,UT,Parked,Left Side Doors,Left Side Doors,,,,N,,Driver Inattention/Distraction,Failure to Yield Right-of-Way
20000552,4432318,06/28/2021,8:40,cc4d5700-16c9-4950-97ee-2b255ca0e23a,WI,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2018,North,0,,,,Parked,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
14750052,3241673,06/16/2015,9:48,2,NY,VAN,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
18574524,4091466,03/05/2019,7:45,378ac8b4-99d0-472b-9d45-535379ae5f98,NY,Station Wagon/Sport Utility Vehicle,KIA -CAR/SUV,,2018,East,1,F,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19780269,4361255,10/23/2020,8:48,0308791f-136a-48f1-8893-5376b2f10825,,,,,,South,,,,,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,,Passing Too Closely,Unspecified
20007205,4408814,04/12/2021,19:05,55fffe6b-be4f-42de-8f72-61f1af8f27cf,,Station Wagon/Sport Utility Vehicle,,,,East,,,,,Going Straight Ahead,Right Front Bumper,Right Front Bumper,,,,Unspecified,,Driver Inattention/Distraction,Following Too Closely
17684079,3825011,01/08/2018,13:25,b0bb0f56-e716-49b1-8425-9eb195ab372f,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2010,North,2,M,Licensed,NY,Slowing or Stopping,Center Front End,Center Front End,Left Front Bumper,,,N,,Unspecified,Unspecified
14526755,3149699,01/07/2015,17:00,1,NY,SMALL COM VEH(4 TIRES),,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inattention/Distraction,
8395481,2183,03/23/2013,0:45,1,NY,PICK-UP TRUCK,,,,,,,,,,,,,,,,,Unspecified,
19119265,4219713,10/08/2019,3:30,95cb01d9-913e-4c24-bcc5-9c0b702a862d,NY,COM,FREIGHTLINER,,2018,South,1,M,Licensed,NY,Stopped in Traffic,Right Rear Bumper,Right Rear Bumper,,,,N,,Unspecified,Unspecified
18709467,4002311,10/17/2018,17:40,6ceaecf9-71f9-46bf-b2cb-d949ed3427e1,NJ,Station Wagon/Sport Utility Vehicle,LEXS -CAR/SUV,,2016,Northeast,1,F,Licensed,NJ,Making Right Turn,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,,,N,,Unspecified,Unspecified
17448744,3662851,05/02/2017,12:25,22a2455e-1dd1-4500-b735-6333929a38c0,NY,Sedan,TOYT -CAR/SUV,,2016,South,1,M,Licensed,,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Quarter Panel,,Unspecified,,Driver Inexperience,Driver Inexperience
17498106,3673573,05/18/2017,10:01,b064e616-13b1-401a-a63b-12a00e6bfe8f,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2012,East,0,,,,Parked,Left Side Doors,Left Side Doors,,,,N,,Unspecified,Unspecified
16975946,3422950,04/18/2016,8:08,157793,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2003,North,2,F,Licensed,NY,Going Straight Ahead,Center Front End,Right Front Bumper,,,,N,,Following Too Closely,Driver Inattention/Distraction
18706082,3941921,07/15/2018,14:00,a88ee590-cf95-4b3a-9b6d-710d7fb5bb80,,,,,,,,,,,,,,,,,Unspecified,,,
14851060,3289314,09/03/2015,13:26,2,NJ,PICK-UP TRUCK,,,,,,,,,Stopped in Traffic,,,,,,,,Unspecified,
13097581,1004130,08/04/2014,20:50,1,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
17105371,3604629,01/24/2017,13:20,0fcaca0b-d88e-4a9b-aef8-5a8a68028a34,FL,Sedan,MITS -CAR/SUV,,2000,North,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Right Rear Quarter Panel,Right Front Quarter Panel,Right Side Doors,,Unspecified,,Following Too Closely,Unspecified
16965177,3430126,04/02/2016,22:50,86030,NY,4 dr sedan,CHEV -CAR/SUV,CHEV IMP,2007,West,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Left Front Bumper,No Damage,No Damage,N,,Unspecified,Unspecified
19012316,4170143,07/11/2019,12:30,95fb5537-84a4-4840-bbd5-b489fb47c7d4,NY,Sedan,INTL -CAR/SUV,,1988,South,1,M,Licensed,NY,Slowing or Stopping,Center Front End,No Damage,,,,N,,Following Too Closely,Unspecified
14516102,3144360,12/29/2014,21:25,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Other Vehicular,
9978838,2889589,08/29/2014,13:30,1,NY,PASSENGER VEHICLE,,,,,,,,,Merging,,,,,,,,Unspecified,
17661383,3720975,07/29/2017,17:00,a2f35f1f-51bf-44f2-8063-160873937df3,NY,Taxi,HOND -CAR/SUV,,2016,South,1,M,Licensed,NJ,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Center Front End,Right Front Bumper,,N,,Unspecified,Unspecified
14098876,3107618,09/29/2014,8:00,2,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
19648710,4267715,12/31/2019,11:15,7df43b63-11eb-40bf-aa7f-bffbce76854e,NY,Sedan,DODG -CAR/SUV,,2005,West,1,M,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,No Damage,No Damage,No Damage,N,,Reaction to Uninvolved Vehicle,Unspecified
11807289,171921,08/06/2013,13:40,1,NY,OTHER,,,,,,,,,,,,,,,,,Unspecified,
14909789,3318733,10/19/2015,8:30,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Other Vehicular,
17593997,3722109,07/30/2017,19:46,b4b31249-1b7d-4d7a-a395-ac04340a256e,NY,Taxi,LINC -CAR/SUV,,2010,North,2,M,Licensed,NY,Parked,Right Side Doors,Right Side Doors,,,,N,,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passenger Distraction
10323016,98831,11/04/2013,20:05,1,NJ,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17755438,3873389,03/30/2018,13:43,d621d5c2-b046-4ddc-af19-9de63832f498,NY,Sedan,FORD -CAR/SUV,,2016,West,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Driver Inattention/Distraction,Following Too Closely
17522529,3659393,04/25/2017,17:30,1a81edf2-1eb4-45ab-b8f2-0e453b325296,NY,Sedan,TOYT -CAR/SUV,,1999,East,1,M,Licensed,NY,Going Straight Ahead,Left Rear Bumper,Right Front Quarter Panel,Center Front End,Right Front Quarter Panel,No Damage,N,,Driver Inattention/Distraction,Unspecified
9967713,81779,11/17/2012,0:30,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Driver Inattention/Distraction,
19002793,4165349,07/06/2019,16:49,ff2f3d57-c9ea-4092-b86f-cdbcf09001d4,SC,Sedan,CHEV -CAR/SUV,,,North,0,,,,Making Left Turn,Center Front End,No Damage,,,,Y,,Driver Inattention/Distraction,Unspecified
17086796,3597399,01/13/2016,9:30,82cf4675-2814-456c-8a0e-cd1f722fdc0b,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2015,South,0,,,,Parked,Right Rear Quarter Panel,Right Side Doors,Right Rear Quarter Panel,,,N,,Unspecified,Unspecified
19569387,4308044,04/07/2020,13:33,c76cd40c-9155-4753-a23b-90b925a85a6a,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2005,West,1,M,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,Right Side Doors,No Damage,N,,Unspecified,Unspecified
17314206,3526431,09/22/2016,19:30,840783,NY,,,,,South,,,,,,No Damage,No Damage,,,,N,,Unspecified,Unspecified
19038394,4182101,08/03/2019,16:30,a575ae84-8af4-449e-b271-1eb4bf6a30d9,NY,Pick-up Truck,DODG -CAR/SUV,,2010,West,1,M,Licensed,MD,Slowing or Stopping,Center Front End,Center Front End,Center Back End,,,N,,Following Too Closely,Unspecified
17062184,3447866,05/28/2016,8:00,336005,NY,4 dr sedan,HYUN -CAR/SUV,,2016,North,1,M,Licensed,FL,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,Other,Other,Other,N,,Unspecified,Unspecified
17212560,3473276,07/03/2016,1:50,476410,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2004,South,0,,,,Parked,Right Rear Bumper,Right Rear Bumper,Right Rear Quarter Panel,Center Front End,Left Front Bumper,N,,Unspecified,Unspecified
17345155,3514553,09/07/2016,5:30,756828,NY,Sedan,CHEV -CAR/SUV,,2005,South,0,M,Licensed,NY,Entering Parked Position,No Damage,No Damage,No Damage,No Damage,No Damage,Unspecified,,Unspecified,Unspecified
14851477,3289528,09/02/2015,16:55,2,FL,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
17151433,3465713,06/22/2016,13:45,434399,,,,,,,,,,,,,,,,,Unspecified,,,
19036949,4166097,07/07/2019,21:40,b7c7dbe6-f565-4643-b4ee-469b4c41b827,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2017,East,1,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,,,,N,,Driver Inattention/Distraction,Following Too Closely
18702426,4003011,10/17/2018,16:40,3c7f218c-ce15-4e1c-a468-bd6a7d7c30a5,NY,Dump,FORD-TRUCK/BUS,,2016,North,1,M,Licensed,MD,Starting in Traffic,Center Front End,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
17636721,3725281,08/04/2017,18:00,3e181857-d209-44d0-85b6-ae521a9dc5fc,NY,Station Wagon/Sport Utility Vehicle,CITR -CAR/SUV,,2005,Unknown,0,,,,Parked,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
18870870,4048591,12/19/2018,0:15,5abcc711-48a0-4e98-a883-2b242a6c4ecb,PA,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2010,South,1,M,Licensed,PA,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Bumper,,,N,,Unspecified,Unspecified
18845881,4043182,12/12/2018,4:30,6035d193-bb15-443c-950f-bbc577d8cc4c,NY,Sedan,TOYT -CAR/SUV,,2015,West,1,M,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,,,,Unspecified,,Unspecified,Unspecified
19097124,4209357,09/20/2019,12:26,6207adef-05d8-4812-ba76-e6092473fab2,NY,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2019,South,1,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Rear Bumper,,,N,,Unspecified,Unspecified
17412283,3533904,10/05/2016,16:15,891232,NY,Bus,GMC-TRUCK/BUS,,2002,South,2,F,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Bumper,No Damage,No Damage,N,,Passing or Lane Usage Improper,Unspecified
13539590,2817005,10/30/2014,17:30,2,NY,UNKNOWN,,,,,,,,,Going Straight Ahead,,,,,,,,Driver Inattention/Distraction,
17151077,3445405,05/13/2016,14:00,845926,,Box Truck,,,,,,,,,,,,,,,Unspecified,,,
18525478,4098653,03/09/2019,0:00,a000b889-4ec7-4661-893f-024e2e1530e9,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2002,North,1,M,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Side Doors,Right Rear Quarter Panel,No Damage,No Damage,N,,Unsafe Speed,Brakes Defective
12137111,191472,02/22/2014,15:45,2,NJ,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
18964387,4148043,06/08/2019,15:38,8da9ffa3-1fec-44af-84b5-1afbd655d806,NY,Bus,ORION,,2009,South,1,F,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Driver Inattention/Distraction,Unspecified
17691855,3828782,01/12/2018,12:46,58b6496e-2716-48a1-b076-942cc04d82ed,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2015,South,1,F,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Quarter Panel,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
15072177,3400502,03/06/2016,11:29,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
18938731,4135558,05/20/2019,7:40,bfc87691-3f29-49f6-855e-efb9ad09bf4f,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2017,North,1,M,Licensed,NY,Going Straight Ahead,Right Rear Bumper,Right Rear Bumper,Center Back End,Right Rear Quarter Panel,Center Front End,N,,Following Too Closely,Unspecified
17581622,3655975,04/23/2017,18:00,5ab02a5a-8d54-42ca-9c10-3d7dbbaaa5ad,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,,North,1,,,,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,,,N,,Passing or Lane Usage Improper,Failure to Yield Right-of-Way
18389310,4077899,02/07/2019,18:25,951e3782-b671-4df9-8e3b-48d581f83b2e,,Bike,,,,South,1,M,Licensed,NY,Going Straight Ahead,Center Back End,No Damage,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
14085124,280213,09/14/2012,9:22,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17928049,3760600,09/29/2017,17:09,5a0e802e-0b25-444c-83de-6fca867fa4f3,,Bike,,,,East,1,M,Permit,NY,Going Straight Ahead,Other,Other,Other,Other,Other,N,,Unspecified,Unspecified
12657545,214355,10/26/2012,22:10,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17411511,3580850,12/16/2016,3:01,1207359,NY,Pick-up Truck,mack,,2002,South,0,M,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Passing Too Closely,Unspecified
17365239,3538203,10/05/2016,15:35,916435,NY,Pick-up Truck,DODG -CAR/SUV,,2009,West,1,,,,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Aggressive Driving/Road Rage,Following Too Closely
17064189,3432386,04/22/2016,10:08,215430,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,FORD EC2,2004,North,1,M,Licensed,NY,Passing,Right Front Quarter Panel,Right Side Doors,Right Rear Quarter Panel,,,N,,Unspecified,Unspecified
11970953,181254,06/18/2013,8:00,1,CT,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
18704303,4005001,10/19/2018,15:02,ffbea3a7-92b6-4e69-857c-6f114419dab9,NY,Sedan,HYUN -CAR/SUV,,2008,West,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Left Front Bumper,No Damage,No Damage,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
18671929,3921915,06/14/2018,14:12,e5f7c6e2-8829-4b08-b7e7-dfc3d70f25e0,NY,Taxi,NISS -CAR/SUV,,2016,South,1,M,Licensed,NY,Stopped in Traffic,Left Rear Bumper,Left Rear Bumper,,,,N,,Unspecified,Unspecified
19785815,4352725,09/28/2020,9:40,c6cfad00-be4f-416e-9154-5a9190c7b46e,PA,Tractor Truck Diesel,FRHT-TRUCK/BUS,,2007,North,1,M,Licensed,NY,Making Left Turn,Left Rear Quarter Panel,No Damage,,,,Unspecified,,Oversized Vehicle,Turning Improperly
9127798,44041,12/13/2013,0:15,2,NJ,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19525552,4282716,01/29/2020,16:00,24d1f985-8e0f-4472-8b94-cfdc94a583f3,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2013,East,0,,,,Parked,Right Rear Bumper,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
14462078,301818,10/30/2012,14:55,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
18980726,4155294,06/20/2019,12:00,eeb71519-2e85-4fdf-930a-4b103ecfe35d,NY,Sedan,NISS -CAR/SUV,,2017,South,0,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19114851,4218178,10/03/2019,9:50,2adef4b4-2b94-4f58-ac7f-c3f4f5c8ed8e,PA,Sedan,CHEV -CAR/SUV,,2010,East,1,M,Licensed,PA,Merging,Left Side Doors,Left Side Doors,Left Rear Quarter Panel,,,N,,Unspecified,Unspecified
18875757,3967827,08/25/2018,10:35,2edf90f6-6ec8-491f-9e26-bcf241712628,NJ,Pick-up Truck,DODG -CAR/SUV,,2016,East,2,M,Licensed,NJ,Making Left Turn,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Failure to Yield Right-of-Way,Unspecified
9439926,59285,11/16/2013,16:00,1,NY,TAXI,,,,,,,,,,,,,,,,,Unspecified,
18626973,3930520,06/28/2018,18:15,06052211-c95e-4085-9adc-bea643455c8a,NY,Sedan,TOYT -CAR/SUV,,2015,South,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,Center Front End,Other,N,,Traffic Control Disregarded,Driver Inattention/Distraction
14944662,3336222,11/17/2015,14:00,2,NY,UNKNOWN,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
13752380,3090305,09/11/2013,10:15,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19639130,4256459,11/17/2019,4:20,aca4da7c-ebcc-4580-92af-be1b91e6ad36,NY,Station Wagon/Sport Utility Vehicle,BMW -CAR/SUV,,2018,North,0,,,,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,No Damage,No Damage,N,,Unspecified,Unspecified
17394940,3560705,11/15/2016,10:00,1072757,NY,Pick-up Truck,,,2015,South,1,M,Licensed,NY,Stopped in Traffic,Center Front End,Center Front End,,,,N,,Unspecified,Unspecified
10060774,318688,04/11/2014,10:40,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19159575,4237929,11/09/2019,3:15,9754b19c-2dec-4789-a1f5-cc25d5fc769c,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2002,South,1,M,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,Right Side Doors,Right Side Doors,Right Rear Quarter Panel,N,,Other Vehicular,Unspecified
17892842,3793081,11/19/2017,14:38,c0fa4205-6d5b-4c7d-a92c-8422e9d36eb6,NY,Taxi,NISS -CAR/SUV,,2016,West,0,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,,,N,,Unspecified,Unspecified
17794452,3864418,03/14/2018,9:10,da90257b-551f-4f4d-9c6e-bab26b089456,NY,Sedan,TOYT -CAR/SUV,,2005,East,1,F,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,Left Front Bumper,Center Front End,N,,Following Too Closely,Unspecified
17996022,3815450,12/24/2017,18:15,fb26cdc6-e6f7-4830-afab-c4270550949c,VA,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2002,North,2,F,Licensed,VA,Entering Parked Position,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Bumper,,,N,,Unspecified,Unspecified
17803811,3867756,03/22/2018,2:00,ee5efb0e-89c3-4b8a-b41b-ea1496b07f86,,,,,,,,,,,,,,,,,Unspecified,,,
17250735,3568101,11/27/2016,6:52,1123949,NY,Sedan,CHEV -CAR/SUV,,2015,Unknown,0,,,,Parked,Left Front Bumper,Left Front Bumper,,,,N,,Unspecified,Unspecified
16955433,3412292,04/05/2016,8:30,91757,GA,4 dr sedan,VOLK -CAR/SUV,,2010,South,1,F,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Quarter Panel,,,,N,,Passing or Lane Usage Improper,Driver Inattention/Distraction
14879430,3303469,09/25/2015,5:20,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Other Vehicular,
17203458,3463130,06/16/2016,15:20,412688,NY,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2014,Northeast,6,F,Licensed,NY,Making Left Turn,Left Front Bumper,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
11624230,162062,06/27/2013,23:21,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19603926,4302540,03/19/2020,22:55,06e89a79-7667-421a-a910-79ff5e889a82,,,,,,South,,,,,Going Straight Ahead,,,,,,Unspecified,,,
19691985,4322069,06/19/2020,21:20,82ac7e48-50b9-4481-ab44-bf25e0f723ab,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2019,West,,,,,Going Straight Ahead,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,,Following Too Closely,Unspecified
10226989,94180,10/19/2013,18:30,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Driver Inexperience,
13848564,270623,07/05/2013,13:00,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Traffic Control Disregarded,
17763847,3903061,05/15/2018,11:15,dac8e940-9f02-49ea-8b1c-0d6afbf88f25,NY,Sedan,TOYT -CAR/SUV,,2004,North,2,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,,,,N,,Passing Too Closely,Passing Too Closely
19016073,4171589,07/16/2019,15:13,43710e2a-6052-4db2-9f02-742649911be9,PA,Station Wagon/Sport Utility Vehicle,LEXS -CAR/SUV,,2014,East,1,M,Licensed,PA,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
9505766,61607,10/29/2013,13:18,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
19043424,4184661,08/06/2019,8:22,03996c27-e82d-477f-9c9b-558018233407,NY,Sedan,LEXS -CAR/SUV,,2017,South,0,F,Licensed,NY,Merging,Left Rear Quarter Panel,Left Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
18688683,3971073,08/29/2018,16:25,40f2c015-0d9c-4cc7-b466-336c682db2b4,NY,Sedan,NISS -CAR/SUV,,2015,East,0,,,,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,,,N,,Unspecified,Unspecified
9123048,41603,06/09/2013,11:35,3,NJ,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
14620534,3188484,03/18/2015,18:30,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
9352947,54391,08/24/2013,10:30,2,NY,TAXI,,,,,,,,,,,,,,,,,Unspecified,
14670966,3209409,04/26/2015,13:40,2,NY,UNKNOWN,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
19843611,4389782,02/06/2021,23:23,6f4f46d8-8fb0-4a9d-9852-8576ce1c9a2c,NY,Sedan,CADI -CAR/SUV,,1975,Unknown,0,,,,Parked,Center Back End,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
18500545,4056537,01/16/2019,17:40,3853ecb0-d99a-40ab-8d22-9ad9fdaebc22,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2003,North,1,M,Licensed,NY,Backing,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Backing Unsafely,Unspecified
18814415,3958707,08/10/2018,8:40,923cebd3-fc81-4eb6-971b-846ee37b29b1,ME,Box Truck,WANC,,2010,East,2,M,Licensed,NJ,Changing Lanes,Left Rear Quarter Panel,No Damage,,,,N,,Oversized Vehicle,Unspecified
17312547,3567275,11/24/2016,15:00,1115712,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2016,East,4,F,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,Right Front Quarter Panel,No Damage,N,,Driver Inattention/Distraction,Unspecified
17818602,3883866,04/14/2018,12:00,c8aa69e5-967a-47a6-83db-ccd06f118ad0,NY,Taxi,NISS -CAR/SUV,,2014,East,1,M,Licensed,NY,Backing,Left Rear Bumper,Left Rear Quarter Panel,,,,N,,Backing Unsafely,Backing Unsafely
13662291,1036478,10/09/2014,8:00,2,TX,OTHER,,,,,,,,,Changing Lanes,,,,,,,,Failure to Yield Right-of-Way,
17043648,3412104,04/20/2016,16:03,195426,NY,4 dr sedan,TOYT -CAR/SUV,TOYT COA,2011,East,2,M,Licensed,PA,Going Straight Ahead,Right Front Bumper,Right Front Quarter Panel,Center Front End,,,N,,Unspecified,Unspecified
19149557,4232745,10/30/2019,7:05,45aafe87-21ab-4e6f-b6e4-6a0db74fa79e,NY,Sedan,DODG -CAR/SUV,,2007,East,1,F,Licensed,NY,Going Straight Ahead,Left Side Doors,Left Rear Quarter Panel,Left Rear Bumper,Center Back End,Right Rear Bumper,N,,Unspecified,Unspecified
12835291,220677,10/02/2012,11:15,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
