ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
268,156608,Merrick Blvd,Belknap St,180 St,WB,10/11/2019,182,134,93,75,152,347,1001,1366,1196,860,909,830,981,976,926,1379,1632,1575,1548,1218,885,633,669,539
5,139027,BRUCKNER EXPRESSWAY,OLMSTEAD AVENUE,CASTLE HILL AVENUE,EB,10/31/2016,468,279,204,205,323,571,929,1134,1147,1174,1170,1151,1212,1325,1468,1485,1673,1647,1758,1387,1024,864,802,704
359,89865,Jewel Avenue,137 Street,138 Street,WB,04/09/2018,79,39,18,24,49,144,444,624,587,423,379,370,409,368,424,449,540,460,444,416,367,324,212,101
169,236204,Jerome Avenue,Mosholu Parkway Main Road,West Mosholu Parkway North Service Road,SB,11/05/2017,117,64,70,57,79,77,62,87,116,99,167,141,209,227,240,240,229,200,195,202,136,105,103,104
263,96042,Homelawn Street,84 Avenue,Kendrick Place,SB,10/09/2017,181,122,72,67,34,38,92,168,351,479,376,345,317,320,376,452,489,425,547,421,363,299,234,207
231,76740,ROOSEVELT AVENUE,93 STREET,WHITNEY AVENUE,EB,10/03/2015,344,283,231,217,229,285,248,328,394,460,453,507,481,523,558,552,600,564,507,539,596,493,481,489
33,19566,65 STREET,10 AVENUE,11 AVENUE,WB,10/18/2016,140,130,106,90,147,354,632,1030,919,761,709,645,609,618,683,715,649,701,633,528,507,492,386,282
24,78340,WASHINGTON AVENUE,EAST 173 STREET,EAST 174 STREET,SB,09/18/2015,105,80,52,39,68,119,262,552,437,411,371,344,318,387,399,535,490,497,486,427,369,351,301,244
267,158958,Riverside Drive,West 146 Street,West 147 Street,NB,09/26/2014,106,58,45,23,19,46,92,159,225,218,233,264,358,436,528,835,971,936,638,446,380,305,259,228
323,176365,Bedford Park Boulevard Main Road,Grand Concourse,Valentine Avenue,NB,01/22/2018,54,41,30,33,41,74,162,266,304,284,200,254,218,236,293,316,329,295,209,175,161,118,88,76
246,109429,ROOSEVELT AVENUE,57 STREET,58 STREET,WB,10/07/2015,119,112,70,99,125,216,553,859,701,456,402,485,414,380,415,384,406,356,434,345,285,220,193,150
338,143233,West Street,Bloomfield Street,Little West 12 Street,SB,03/15/2015,1277,917,695,629,565,433,504,993,1004,1035,1150,1264,2000,1762,2149,1406,1946,2049,2034,2288,1974,1877,1223,626
135,84009,126 Street,37 Avenue,38 Avenue,SB,09/24/2017,81,46,31,28,39,27,33,60,95,162,225,256,359,372,441,353,216,253,235,149,106,85,59,36
15,140479,Brooklyn Queens Expressway Main Road,58 Lane,50 Avenue,WB,11/13/2017,1154,550,467,569,1123,2865,2705,2102,1565,1872,2334,2600,2850,2708,2947,2803,2323,2360,2414,2529,2234,2051,2034,1825
37,67502,Honeywell Street,Northern Boulevard,Skillman Avenue,SB,09/13/2017,68,33,29,15,39,55,111,183,201,118,108,133,122,93,119,198,196,203,122,73,81,69,61,91
19,81694,63 Drive,Austin Street,Wetherole Street,NB,10/16/2014,63,27,18,14,36,83,219,396,440,386,344,318,333,342,317,370,255,405,386,327,241,194,155,92
345,68199,WOODSIDE AVENUE,BARNETT AVENUE,39 AVENUE,SB,10/10/2015,70,54,31,29,39,30,38,72,112,137,164,168,199,184,221,198,213,210,208,215,134,115,110,90
321,111203,Exterior Street/135 Street,3 Avenue,East 138 Street,SB,01/20/2018,833,605,431,374,427,579,751,884,952,983,1017,1112,1171,1266,1455,1464,1454,1419,1358,1275,1166,1057,1032,1038
304,7431,RICHMOND ROAD,BISHOP STREET,NADINE STREET,EB,10/07/2015,56,22,15,24,46,196,621,819,644,536,462,539,472,469,591,616,566,612,522,441,345,227,187,106
148,30344,Flushing Avenue,Ryerson Street,Grand Avenue,WB,10/19/2014,173,123,79,62,69,80,132,150,173,190,252,266,286,338,448,556,316,310,274,257,181,168,197,147
326,33411,11 Avenue,West 27 Street,West 28 Street,SB,03/15/2018,349,262,120,131,135,191,434,709,781,742,778,734,739,750,765,719,649,540,613,679,622,499,454,422
294,175385,82 Street,Northern Boulevard,34 Avenue,SB,10/01/2017,202,147,103,100,93,71,68,69,110,167,180,219,280,269,271,263,259,273,235,262,233,240,143,108
285,119858,HYLAN BOULEVARD,POILLON AVENUE,DOLE STREET,WB,10/26/2015,189,60,49,32,60,157,585,2666,1212,1069,1061,1173,1226,1433,1715,1984,2095,2274,1962,1420,923,700,410,298
24,78340,WASHINGTON AVENUE,EAST 173 STREET,EAST 174 STREET,SB,09/15/2015,106,64,41,49,75,109,150,259,281,305,246,249,332,353,465,459,508,501,416,362,255,157,134,109
263,250403,Riverside Drive,103 Street,102 Street,SB,09/21/2014,25,14,8,6,8,26,53,63,119,112,112,133,143,142,146,144,159,172,186,137,91,72,46,38
127,159067,Broadway,West 74 Street,West 75 Street,SB,10/08/2019,195,116,103,85,107,193,351,537,622,606,566,600,612,580,579,637,638,558,621,639,513,530,456,334
264,106265,Riverside Drive,West 165 Street,163 Street,SB,09/21/2014,182,158,120,91,89,59,73,102,137,181,332,318,303,332,398,355,333,366,413,356,350,303,170,160
79,251853,Chatham Square,Mott Street,East Broadway,SB,10/11/2014,515,422,353,280,258,301,406,543,581,573,641,664,807,722,765,762,706,728,487,634,659,654,665,640
121,108665,73 PLACE SLIP LANE,COOPER AVENUE,CENTRAL AVENUE,NB,10/11/2016,24,27,14,16,25,61,234,445,313,252,270,253,282,316,329,347,409,356,345,257,208,135,86,68
92,136522,Cross Bronx Expressway,Rosedale Avenue,Commonwealth Avenue,EB,11/16/2014,2526,1685,1265,1106,1121,1004,1287,1849,2098,2871,3800,4309,4119,4259,5098,5000,4763,4119,4381,3925,4320,3337,2531,2187
244,135047,North Boundary Road,North Hangar Road,JFK Expressway,SB,10/01/2014,70,37,35,30,58,76,108,163,202,211,158,210,245,230,281,280,285,294,217,158,146,116,92,93
302,9008830,Pelham Parkway,Dead End,Dead End,EB,11/04/2019,189,131,75,76,142,399,860,1130,1258,1203,915,1073,1025,1154,1075,1129,1080,876,994,816,638,574,410,305
288,27577,Nostrand Avenue,Avenue P,Stuart Street,NB,09/28/2019,119,87,49,42,49,53,111,202,245,280,291,326,331,351,373,420,389,441,486,401,382,325,276,226
320,120482,BLOOMINGDALE ROAD,CLAY PIT ROAD,WOODROW ROAD,NB,10/28/2015,50,41,17,26,56,172,319,555,550,371,474,474,430,472,592,638,616,613,541,397,334,263,161,120
253,23207,LIBERTY STREET,Liberty Place,Broadway,EB,10/27/2019,211,139,103,111,89,63,73,69,103,148,177,202,250,235,206,177,196,220,175,159,146,175,153,92
346,174360,East 170 Main Road,Grant Avenue,Morris Avenue,EB,04/08/2018,101,75,60,42,52,32,43,41,41,89,95,131,163,172,158,168,178,160,149,162,144,135,99,71
315,222431,Van Wyck Expressway Exit 11 SB,136 Street,Jewel Avenue,SB,11/15/2014,122,90,54,51,52,49,95,180,231,272,314,404,469,400,545,641,673,647,577,501,423,360,335,243
366,151665,Woodhaven Boulevard,95 Avenue,95 Street,NB,10/10/2019,44,39,25,16,38,111,379,540,539,407,271,228,250,243,325,263,236,286,231,227,193,163,104,72
12,67665,31 Street,35 Avenue,34 Avenue,NB,11/15/2014,290,262,206,187,178,157,152,215,252,285,295,324,378,361,351,369,373,357,397,355,325,292,284,290
187,129029,METROPOLITAN AVENUE,PARK LINE SOUTH,FOREST PARK DRIVE,WB,11/09/2015,106,66,56,55,124,267,847,1269,1016,762,597,612,638,683,698,678,723,709,598,519,389,314,245,173
300,9006987,Stanley Avenue,108 Street,Snediker Avenue,EB,11/03/2014,77,56,34,23,30,55,153,330,510,336,288,230,215,260,280,338,373,342,303,321,230,169,135,105
5,140792,BOSTON ROAD,176 STREET,CROSS BRONX EXPRESSWAY,EB,10/31/2015,135,117,62,75,78,85,88,121,146,155,153,165,208,176,248,204,192,202,206,241,209,169,194,146
46,157722,4 Avenue,Butler Street,Douglass Street,SB,10/10/2019,347,142,102,70,96,123,266,407,487,471,427,456,457,491,543,812,828,814,778,621,466,449,409,302
290,145927,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,WB,09/21/2014,413,327,226,189,203,172,247,314,415,590,723,758,880,902,954,937,973,852,945,904,757,536,451,336
68,218038,WOODROW ROAD,BELFIELD AVENUE,EVERTON AVENUE,WB,03/07/2017,10,3,6,2,9,37,119,282,141,129,102,106,114,159,222,220,248,233,187,164,104,91,43,11
9,174289,EAST 167 STREET,SHERIDAN AVENUE,SHERMAN AVENUE,EB,09/18/2015,57,46,21,34,40,48,84,256,289,174,162,154,181,182,223,276,243,293,241,228,182,169,142,134
37,86554,CASTLE HILL AVENUE,CHATTERTON AVENUE,BLACKROCK AVENUE,NB,11/03/2015,97,63,50,42,63,142,279,481,354,340,345,415,440,486,429,525,485,499,449,384,309,234,198,138
147,232619,Flatbush Avenue,Aviation Road,Marine Parkway Bridge,SB,11/06/2014,154,64,69,43,67,341,526,567,628,526,482,442,555,676,1016,1235,1282,1312,1252,776,655,506,351,242
48,67971,48ST STREET,Northern Boulevard,37th Ave,NB,11/17/2019,73,48,43,31,37,28,42,59,74,135,211,210,283,280,289,296,264,267,212,162,117,104,84,57
145,43940,ROCKAWAY AVENUE,MAC DOUGAL STREET,SUMPTER STREET,NB,10/03/2015,65,58,44,37,39,30,60,64,76,96,105,116,126,136,156,150,151,183,167,185,135,77,60,68
336,82326,108 Street,62 Avenue,Apex Place,SB,04/13/2018,179,107,61,44,45,105,271,472,585,527,482,469,577,582,666,680,744,768,741,635,620,472,387,324
294,27354,Ocean Avenue,Quentin Road,Avenue R,SB,10/17/2019,145,97,66,30,52,81,244,738,825,897,680,958,922,961,1018,937,998,1182,1141,770,718,539,307,272
195,74304,Eliot Avenue,69 Street,69 Place,EB,10/12/2019,96,77,39,28,34,34,76,156,229,280,351,406,451,383,393,362,395,358,299,271,221,193,142,126
159,137913,Gowanus Expressway,72 Street Pedestrian Overpass,73 Street,SB,10/15/2014,824,548,423,365,400,588,1108,1493,1714,1471,1602,1706,1567,1667,1951,2433,2611,2555,2476,2265,1754,1425,1191,988
362,139708,Bronx River Parkway,222 Street,221 Street,SB,04/11/2018,848,515,331,356,571,1491,3776,3725,3231,3314,2939,3131,3123,3219,3492,3872,4011,3706,3838,2895,2765,2448,1897,1597
154,29181,Fulton Street,Clermont Avenue,Vanderbilt Avenue,EB,10/12/2014,402,342,288,194,171,109,113,164,212,206,301,324,426,491,520,568,588,574,616,544,507,412,365,375
133,140777,Ed Koch Queensboro Bridge,West Main Street,East Main Street,WB,11/09/2014,1688,1338,1119,1031,1062,1410,1962,2254,2258,2337,2650,2390,2341,2433,2765,2636,2529,2563,2200,2021,1645,1518,1424,1102
194,116416,Louis Nine Boulevard,East 170 Street,Boston Road,NB,10/03/2014,46,41,21,16,26,33,114,275,283,210,187,182,234,241,308,275,305,374,289,248,178,147,141,99
319,36705,Vernon Boulevard,47 Avenue,46 Road,NB,11/18/2014,86,88,88,60,100,154,262,336,323,311,293,315,350,333,373,361,360,357,307,236,208,204,195,155
264,97278,Hollis Court Boulevard,189 Street,190 Street,WB,11/10/2017,41,24,19,14,26,74,215,408,418,361,320,336,312,366,380,395,406,448,418,423,232,181,121,86
363,184562,Grand Concourse Main Road,Hawkstone Street,Mount Eden Avenue,NB,04/08/2018,348,255,192,155,131,117,103,120,144,196,306,359,473,584,617,732,769,768,782,688,574,408,329,219
189,32585,East 4 Street,Broadway,Lafayette Street,EB,10/09/2019,149,72,46,29,30,61,119,164,240,225,261,259,230,212,233,239,268,275,299,286,256,232,179,215
169,236204,Jerome Avenue,Mosholu Parkway Main Road,West Mosholu Parkway North Service Road,SB,10/31/2017,79,47,36,17,38,73,143,211,275,280,265,295,323,261,292,403,507,502,460,293,223,166,138,97
333,71124,West 181 Street,Wadsworth Avenue,St. Nicholas Avenue,EB,09/21/2014,396,439,264,257,232,178,141,174,171,224,307,339,354,375,430,397,370,376,351,402,374,389,331,301
177,128571,Cypress Ave,Alley,Hart St,WB,10/13/2019,133,100,112,93,74,67,63,104,116,200,213,254,248,236,252,288,290,215,181,203,157,161,128,104
20,130064,65 Place,53 Drive,53 Avenue,NB,03/09/2015,38,30,15,18,42,72,195,297,283,177,162,203,173,203,235,229,262,271,256,209,148,113,102,51
203,43320,Malcolm X Boulevard,Halsey Street,Macon Street,SB,10/31/2014,152,102,86,56,72,109,185,343,375,341,285,289,302,303,392,442,459,432,410,343,351,279,278,201
118,97309,NORTHERN BOULEVARD,191 STREET,192 STREET,EB,10/03/2016,175,108,63,54,84,112,318,786,1018,854,826,888,1043,1092,1190,1259,1458,1421,1304,1087,786,567,500,312
309,111985,Richmond Rd,Clove Rd,Dead End,SB,09/29/2019,254,177,114,87,61,39,74,109,205,244,310,412,441,518,537,538,499,456,458,468,419,375,285,249
92,70931,Audubon Ave,West 172 St,West 173 St,NB,09/26/2019,34,28,28,8,7,33,58,71,79,97,99,109,97,139,158,147,169,153,127,106,55,72,51,45
90,22534,UNION STREET,HOYT STREET,BOND STREET,EB,09/18/2015,94,51,26,26,30,48,113,206,308,215,293,257,287,262,316,301,368,350,364,302,260,236,220,204
307,34408,West End Avenue,West 73 Street,West 74 Street,SB,10/09/2017,109,47,52,38,58,98,179,258,305,272,354,375,449,492,501,452,428,468,398,398,295,275,195,159
279,103545,WOOLLEY AVENUE,WESTWOOD AVENUE,DAWSON STREET,SB,09/15/2015,91,42,37,31,125,343,495,507,490,429,446,448,507,522,528,527,589,523,503,455,459,281,219,152
275,91529,Sanford Avenue,147 Street,149 Street,EB,10/29/2014,58,38,24,21,26,33,81,245,242,189,192,174,194,220,251,279,265,284,367,300,287,191,156,79
257,91529,Sanford Avenue,147 Street,149 Street,EB,09/25/2017,53,27,32,24,25,31,84,231,230,200,182,190,185,231,272,231,256,293,316,264,266,203,152,105
5,9017020,5 Avenue,101 Street,Gustave L Levy Place,SB,09/22/2014,277,187,106,116,153,415,1084,1415,1457,1402,1360,1355,1289,1287,1245,1452,1498,1408,1579,1093,819,691,611,469
12,72317,Morris Avenue,Mt Eden Parkway,East 173 Street,NB,11/04/2017,103,73,58,54,61,55,82,105,169,175,182,177,212,262,245,245,269,273,245,210,191,188,164,144
344,88862,Van Cortlandt Park East,East 240 Street,East 241 Street,NB,11/04/2019,20,15,7,9,13,27,70,136,141,99,74,94,103,97,124,143,137,167,122,106,86,59,50,48
296,32333,Grand Street,Crosby Street,Lafayette Street,EB,11/05/2017,587,553,298,167,58,26,49,67,123,192,227,321,351,328,382,343,386,381,430,419,367,312,268,235
367,42098,Utica Avenue,Lenox Road,Linden Boulevard,SB,04/13/2018,223,142,103,95,149,250,467,684,627,475,501,505,499,511,565,530,532,564,564,566,541,472,467,426
162,15047,Clove Rd,Neckar Ave,Weser Ave,EB,09/24/2019,40,17,11,10,29,57,147,414,339,221,237,240,262,241,302,293,288,307,276,262,170,147,101,56
226,74304,ELIOT AVENUE,69 PLACE,69 STREET,WB,11/13/2015,163,122,89,32,32,104,313,510,393,351,277,305,354,374,385,453,459,468,378,356,254,253,180,113
131,67971,48 STREET,NORTHERN BOULEVARD,37  AVENUE,SB,10/05/2016,33,18,19,10,23,35,83,200,190,169,221,221,295,242,229,289,280,329,308,285,202,99,67,60
48,88431,EASTCHESTER ROAD,RHINELANDER AVENUE,MC DONALD STREET,SB,11/05/2015,97,56,33,36,58,197,642,1118,1132,773,726,681,693,672,761,738,665,640,617,501,365,287,232,179
144,9002975,Calhoun Avenue,Dead End,Dead End,SB,11/07/2019,12,13,6,2,7,10,26,49,35,29,50,51,51,70,34,59,67,61,58,49,38,36,47,34
67,20157,65 Street,18 Avenue,19 Avenue,EB,09/26/2019,209,131,80,79,82,128,257,548,800,703,650,759,680,651,793,1014,1126,1149,999,882,652,450,415,309
94,27017,Avenue J,East 12 Street,East 13 Street,WB,09/28/2019,121,95,64,52,50,67,105,176,194,231,257,211,262,322,278,272,310,314,371,294,289,274,267,210
141,194331,SHORE PARKWAY,25 AVENUE,BAY 41 STREET,SB,10/17/2015,206,108,72,54,37,88,125,192,276,361,608,659,792,920,851,1007,898,960,754,659,477,390,252,148
351,72435,Wadsworth Avenue,West 187 Street,West 188 Street,NB,10/11/2019,57,40,31,19,39,50,54,119,133,93,105,113,113,109,148,162,178,164,147,204,158,116,106,85
162,154989,F D R DRIVE,74 STREET,76 STREET,SB,10/12/2015,2081,1141,746,727,1118,2655,4155,4349,4233,4258,3995,3723,3820,4046,3891,4390,4547,4509,3973,4469,4293,3893,3325,2656
3,19463,8 Avenue,66 Street,67 Street,NB,09/16/2017,58,37,27,21,29,36,54,121,224,263,259,225,178,229,163,174,190,159,160,144,155,83,78,73
241,88139,Laconia Avenue,East 214 Street,East 215 Street,NB,11/09/2019,147,110,80,62,72,69,134,204,262,298,316,355,379,366,459,419,459,479,396,332,308,284,243,220
337,107126,Tinton Avenue,Home Street,East 168 Street,NB,04/08/2018,42,36,24,32,27,22,15,23,34,51,79,80,63,69,77,88,100,102,119,109,119,83,67,38
250,150232,Pulaski Bridge,Clay Street,Paidge Avenue,NB,10/13/2014,383,258,183,174,210,264,479,679,818,729,650,710,780,764,949,982,1027,1176,890,771,615,556,502,444
257,75414,BROADWAY,56 STREET,57 STREET,EB,10/11/2015,378,320,268,244,277,173,129,124,185,208,272,338,430,421,495,464,505,553,514,496,420,390,335,342
321,56804,Van Wyck Boulevard West,Lloyd Road,Liberty Avenue,SB,10/02/2014,387,254,194,174,219,344,609,848,1024,866,891,1006,1051,951,1045,1141,1157,1167,1198,1397,1012,928,562,513
284,76617,Northern Blvd,90 St,91 St,WB,10/06/2019,346,192,176,149,151,163,167,189,321,483,553,623,641,730,661,718,657,638,609,519,449,408,319,215
238,166137,Central Park North,5 Avenue,Lenox Avenue,EB,10/09/2017,80,85,62,52,57,66,188,247,228,237,206,227,266,296,315,266,244,264,225,233,208,179,163,148
119,47393,SUTTER AVENUE,HINSDALE STREET,WILLIAMS AVENUE,WB,10/03/2015,102,70,69,54,46,57,52,95,129,172,212,171,230,210,230,253,252,236,235,238,184,183,144,125
13,147471,EAST 161 STREET,GRAND CONCOURSE,SHERIDAN AVENUE,EB,10/09/2016,355,307,216,185,188,157,197,165,182,228,272,239,286,340,383,366,416,396,413,371,339,301,265,232
357,34178,West 42 Street,42 Street Shuttle Line,42 Street Shuttle Line,EB,10/10/2019,353,240,189,149,117,235,447,476,478,491,403,477,413,468,522,466,450,417,421,453,453,491,393,421
204,157208,Francis Lewis Boulevard,Dead End,Dead End,EB,09/28/2019,81,57,27,24,25,35,62,146,332,460,491,531,600,606,565,558,512,565,477,367,306,228,185,123
157,148407,Seagirt Boulevard,Beach 7 Street,Beach 9 Street,EB,10/31/2017,80,51,33,53,112,247,521,802,823,649,494,519,530,604,785,1173,1168,985,783,537,323,271,225,180
138,141846,BELT PARKWAY,BODY OF WATER,ERSKINE STREET,SB,10/16/2015,1370,753,492,459,780,1757,2994,3481,3266,2687,2389,2570,2409,2273,3435,3613,3653,3908,3670,3521,3334,2528,2418,2078
3,17642,3 Avenue,Senator Street,68 Street,SB,10/02/2014,74,40,34,23,43,41,118,220,261,267,285,271,336,301,345,333,417,525,432,354,211,180,170,107
14,73436,Riverdale Avenue,West 238 Street,West 239 Street,NB,10/31/2017,54,29,21,17,31,103,310,644,679,531,465,431,511,510,580,637,623,605,574,466,361,263,158,106
152,141585,WEST STREET,NORTH MOORE STREET,HUBERT STREET,SB,10/07/2015,699,367,199,136,203,576,1544,1872,2065,1966,1772,1656,1738,1668,1661,2034,2176,1797,1759,1613,1762,1574,1341,1168
214,254676,JACKSON AVENUE,COURT SQUARE,44 DRIVE,WB,10/11/2015,330,290,220,186,178,155,167,192,245,259,331,370,400,426,427,511,555,541,528,523,396,379,345,325
119,79377,East 177 Street,East Tremont Avenue,Devoe Avenue,SB,09/22/2014,198,171,123,140,201,456,892,967,782,690,552,560,590,659,691,806,845,812,712,645,463,451,383,338
132,141753,LONG ISLAND EXPRESSWAY,JUNCTION BOULEVARD,97 STREET,WB,10/06/2016,1820,1133,1401,2687,4469,3670,3718,3688,3797,3757,3959,3861,4042,4118,4096,3967,3978,3821,3826,3752,3443,3041,2418,1869
305,7886,WILLOWBROOK ROAD,COLLFIELD AVENUE,SENECA LOOP,EB,09/17/2015,18,14,2,5,7,24,72,247,180,97,89,78,82,95,132,125,114,122,134,73,59,57,58,29
134,158368,Edward L Grant Highway,Nelson Avenue,Plimpton Avenue,NB,09/22/2014,343,247,195,189,201,183,308,662,765,592,551,544,491,537,650,733,794,816,755,566,499,417,359,286
252,191098,Queens Boulevard,Long Island Expressway,62 Avenue,NB,10/17/2014,175,137,84,77,101,263,783,1213,1164,847,730,763,766,673,720,773,767,893,789,817,690,623,506,406
243,98338,BELL BOULEVARD,46 AVENUE,45 DRIVE,NB,11/07/2015,81,59,55,31,33,33,74,158,254,367,396,452,485,442,408,413,372,358,349,310,229,211,155,146
335,47393,Sutter Avenue,Hinsdale Street,Williams Avenue,EB,10/12/2019,117,98,74,73,67,39,34,57,117,136,128,134,187,188,200,213,247,233,232,196,174,157,124,101
97,29555,FULTON STREET,CLAVER PLACE,FRANKLIN AVENUE,WB,09/16/2015,105,58,49,51,76,132,299,354,308,265,248,274,240,271,217,295,266,269,262,274,271,247,159,142
242,162554,Cherry Street,Catherine Slip,Market Street,WB,10/05/2017,14,25,11,22,25,45,80,87,99,79,95,74,103,94,129,90,66,69,66,30,38,44,41,22
168,35041,COMMERCIAL STREET,Clay Street,Box Street,WB,10/12/2019,26,17,18,18,25,15,22,20,30,20,29,42,49,30,32,40,37,40,29,41,18,16,27,22
152,157598,4 Avenue,28 Street,29 Street,NB,11/11/2017,229,166,126,117,128,200,338,493,786,960,1020,979,1066,1065,1092,1001,971,836,909,673,564,359,328,280
350,151668,Woodhaven Boulevard,95 Avenue,95 Street,SB,10/17/2014,45,18,28,19,22,97,282,538,388,248,194,236,234,255,302,292,288,268,280,235,175,171,127,91
240,159048,Adamn C Powell Boulevard,West 148 Street,West 149 Street,SB,10/11/2017,134,96,66,69,76,107,459,671,650,504,284,324,352,356,409,423,367,405,352,303,270,268,193,164
227,180547,Hillside Avenue,192 Street,193 Street,EB,09/28/2019,261,166,108,118,81,125,165,337,505,526,600,659,957,852,1061,993,837,855,733,806,604,515,447,330
167,146527,RIVERSIDE DRIVE,WEST 114 STREET,WEST 113 STREET,SB,10/16/2015,24,11,17,16,48,314,1081,1376,1064,371,207,224,196,219,189,181,319,347,139,132,115,88,72,71
73,31148,Metropolitan Avenue,Union Avenue,Lorimer Street,EB,10/01/2017,376,308,271,237,239,178,124,174,373,316,345,378,453,443,434,443,448,376,410,330,314,287,266,174
190,194175,Horace Harding Expressway SR,190 Street,194 Street,EB,10/04/2014,187,131,105,66,106,35,45,123,267,345,499,626,624,685,828,790,619,497,543,431,430,348,314,206
369,103545,Woolley Avenue,Westwood Avenue,Dawson Street,NB,09/27/2019,107,39,22,29,138,371,607,604,542,477,444,455,496,475,565,510,535,529,480,450,387,342,296,212
113,70607,East 163 Street,Eagle Avenue,Cauldwell Avenue,SB,09/27/2014,47,19,23,23,21,18,31,38,55,51,85,108,73,95,111,108,118,107,114,112,100,79,66,67
240,87483,Pelham Parkway,White Plains Road,Cruger Avenue,WB,10/03/2014,16,44,28,40,40,39,245,541,427,272,301,322,237,215,282,361,378,413,349,253,231,214,193,156
92,136521,Cross Bronx Expressway,Rosedale Avenue,Commonwealth Avenue,WB,11/09/2014,1763,1186,896,700,743,837,1328,1745,2355,2893,3611,3417,3343,3368,3370,3165,3096,2401,3100,2723,2797,2417,1966,1382
355,81306,JEROME AVENUE,213 STREET,212TH STREET,SB,03/21/2016,80,51,30,23,30,71,253,784,657,370,231,223,270,286,278,371,380,391,327,300,243,167,145,120
168,35041,COMMERCIAL STREET,Clay Street,Box Street,WB,10/05/2019,24,10,9,8,8,9,12,11,26,23,22,33,42,41,27,32,29,28,32,22,28,34,34,32
117,46666,STANLEY AVENUE,LOUSIANA AVENUE,ANNA COURT,WB,10/08/2015,41,37,26,18,31,92,146,283,263,187,184,212,187,205,226,266,299,288,249,214,157,117,83,97
284,148980,Bell Boulevard,67 Avenue,67 Avenue,SB,10/08/2017,40,30,19,19,8,6,14,30,66,95,126,137,147,174,149,164,149,155,131,119,92,72,59,40
335,33255,AVENUE B,EAST 11 STREET,EAST 12 STREET,SB,10/05/2015,157,128,68,71,93,159,198,264,378,303,264,311,348,373,367,340,319,318,344,357,313,354,356,264
67,122248,GRAND CENTRAL PARKWAY RIGHT ROADWAY,UNION TURNPIKE,42 AVENUE,NB,11/15/2016,483,317,228,367,756,1589,2057,2475,2489,2020,1636,1666,1813,1862,1938,1921,1761,1721,1687,1687,1598,1443,1215,883
215,64470,HOLLIS AVENUE,201 STREET,200 STREET,EB,10/26/2015,66,40,28,14,30,64,115,262,269,187,171,166,191,184,260,243,324,397,313,269,191,169,149,97
294,9006989,Stanley Avenue,Snediker Avenue,Hinsdale Street,EB,11/05/2014,20,18,11,9,18,57,100,123,134,71,84,69,97,77,96,127,124,108,87,76,60,51,49,36
123,64584,MURDOCK AVENUE,199 STREET,200 STREET,EB,10/31/2016,64,38,17,20,35,66,133,309,312,203,176,178,189,212,310,363,363,350,349,247,216,153,123,104
6,259381,HENRY HUDSON PARKWAY,235 STREET,236 STREET,SB,09/14/2015,166,65,42,55,134,653,2417,2602,2204,1871,1740,1693,1802,1764,1918,2121,2507,2486,2141,1515,1204,969,650,314
293,38613,St. Nicholas Avenue,123 Street,122 Street,SB,09/22/2014,79,48,38,34,25,52,113,288,269,244,166,174,170,197,215,219,279,249,196,199,121,131,109,59
99,29764,NEW YORK AVENUE,ST MARKS AVENUE,PROSPECT PLACE,NB,09/13/2015,226,228,166,149,116,108,111,179,232,313,392,431,343,405,442,529,441,483,398,392,361,286,288,206
124,129127,Linden Boulevard,144 Street,145 Street,WB,09/12/2017,90,59,48,60,122,229,475,551,459,350,316,368,348,350,381,387,469,447,404,427,325,303,261,162
52,28103,Church Avenue,Argyle Road,Rugby Road,WB,10/29/2017,168,128,99,109,96,82,98,122,139,174,174,168,200,202,184,195,197,218,173,189,198,166,157,139
228,75343,58 STREET,41 DRIVE,43 AVENUE,SB,10/18/2015,90,89,74,79,54,27,56,67,119,149,169,198,224,256,257,272,231,267,232,229,172,98,116,84
189,180547,HILLSIDE AVENUE,193 STREET,192 STREET,EB,10/29/2015,140,122,65,58,67,159,381,703,857,557,494,544,587,586,756,984,1107,1214,1035,813,602,457,387,282
225,38361,Amsterdam Avenue,West 118 Street,West 119 Street,NB,10/14/2017,345,277,227,232,213,159,181,244,330,403,397,393,467,431,467,469,475,440,427,449,451,390,363,347
3,135514,MAJOR DEEGAN EXPRESSWAY,MOSHOLU PARKWAY,VAN CORTLANDT PARK SOUTH,SB,11/05/2016,1588,1057,858,688,778,1401,1927,2348,2611,2733,2958,3165,3424,3321,3518,3571,3280,3240,3768,3807,3022,2883,2703,2125
186,174289,East 167 Street,Dead End,Dead End,EB,11/03/2019,125,75,71,68,74,42,56,58,92,114,169,138,188,163,225,223,232,227,225,193,165,149,142,76
65,144331,BQE,59 Place,59 Street,WB,11/15/2014,938,984,653,578,734,960,1599,2038,2202,2412,2957,3074,2761,2686,3411,3104,3184,3426,2979,2492,2204,2235,2236,1864
