UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,PERSON_SEX
7666245,3888945,04/25/2018,16:30,deb3132b-9d64-4661-b780-d9b8b5154a71,Occupant,Unspecified,17865569,37,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7262772,3718949,07/26/2017,12:55,55f8f06d-8421-4f50-9abf-1afc2d91e8be,Occupant,Unspecified,17667515,26,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6439319,3488976,07/17/2016,15:00,1341510,Occupant,Unspecified,17272647,,,,,,,,,,Registrant,,,U
7657187,3873670,03/31/2018,14:05,d3b7a3fa-cdad-4322-a253-5cdfc56aa59e,Occupant,Unspecified,17861128,55,,,,,,,,,Registrant,,,M
7492727,3899198,05/11/2018,16:00,b08bb90f-a258-4e5a-b703-54e0ea0bd29b,Occupant,Unspecified,17780490,20,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6902779,3705096,06/30/2017,13:00,faacd6b8-58b6-48ea-865f-a621db138ee1,Occupant,Unspecified,17494700,37,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
10118629,4199316,09/01/2019,16:30,185a72ae-3180-43da-a1ce-e4e9a244cf91,Occupant,Unspecified,19075742,38,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
6815637,3669678,05/13/2017,22:15,c675f36a-95c0-478f-b8be-c18cb033412d,Occupant,Unspecified,17452781,48,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
6953348,3667181,05/06/2017,11:30,b3602909-6603-41bf-880b-c4d76fa30286,Occupant,Unspecified,17518849,55,,,,,,,,,Registrant,,,F
7537096,3803957,12/04/2017,16:22,b8633bf9-3ad6-4c10-8536-ca2f287b435d,Occupant,Unspecified,17802256,11,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",None,,,Does Not Apply,Passenger,,,M
7302484,3826408,01/11/2018,19:47,94fe8e28-abb5-4a8c-9fce-da4fe0248d14,Occupant,Unspecified,17687055,58,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
10180828,4214211,09/24/2019,22:15,410a8753-6a16-4842-9de4-35495e168744,Occupant,Unspecified,19107091,41,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6201802,3473554,07/03/2016,0:01,1134427,Occupant,Injured,17161112,23,Not Ejected,Conscious,Back,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Contusion - Bruise,Passenger,,,F
6119277,3602719,01/22/2017,22:00,774939a0-9ab4-44d9-aeb4-81c2252a2ee2,Occupant,Unspecified,17121533,65,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
6937011,3653667,04/18/2017,17:27,19930bdd-f576-4244-b7ce-11d9d6dc18e7,Occupant,Unspecified,17511033,0,,,,,,,,,Registrant,,,U
6544266,3502810,08/11/2016,20:46,1570243,Occupant,Unspecified,17322661,69,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Does Not Apply,Passenger,,,F
6380483,3527123,09/23/2016,12:24,2065289,Occupant,Unspecified,17244885,41,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",None,,,Does Not Apply,Passenger,,,M
9917680,4152640,06/15/2019,0:00,af1f758d-c29a-4764-92b7-88b54725eb47,Occupant,Unspecified,18975332,9,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Child Restraint Only,,,Does Not Apply,Passenger,,,M
6674189,3584141,12/20/2016,14:00,3113966,Occupant,Unspecified,17384852,55,Not Ejected,Does Not Apply,Does Not Apply,Driver,None,,,Does Not Apply,Driver,,,F
6537811,3544298,10/21/2016,10:30,2402441,Occupant,Unspecified,17319583,29,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9207870,3929007,06/24/2018,13:50,9e7f00a7-8a15-4a11-a871-f03765f56ae5,Occupant,Unspecified,18625357,23,,,,,,,,,Registrant,,,F
9346843,3936123,07/03/2018,17:45,0838b905-474a-489f-abfb-e9c0dd7e6331,Occupant,Unspecified,18693532,53,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
9311106,3997301,10/06/2018,23:31,4dff9104-c38a-4a15-a840-bd32257d93d8,Occupant,Unspecified,18675927,19,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9627116,4001087,10/15/2018,11:30,4a081333-5c34-4429-aa57-3f178eb9d6e4,Occupant,Unspecified,18831472,33,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
6959151,3684691,06/03/2017,12:00,80c6ab2f-ded3-407b-9fc9-46c9ef56c23d,Occupant,Unspecified,,,,,,,,,,,Witness,,,
6961770,3697055,06/12/2017,12:30,3f3bd868-c4ec-4e9c-9108-ec58d41d751c,Occupant,Unspecified,17522877,39,,,,,,,,,Registrant,,,F
10252667,4231183,10/02/2019,21:30,29a278ed-5ecb-4b9b-bd35-6192004f9135,Occupant,Unspecified,19142869,36,,,,,,,,,Registrant,,,M
10165786,4210576,09/22/2019,17:58,816b6be8-4399-4f36-aa96-14c46a75c911,Occupant,Unspecified,19099583,37,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7472221,3884255,04/19/2018,20:45,b7bbf584-be25-4c41-841d-645a792a6cb8,Occupant,Unspecified,17770336,32,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
7074037,3697570,06/23/2017,20:00,e8a202a1-9a9f-4f39-bb9e-f95869a5b6fa,Occupant,Unspecified,17576743,31,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
6619562,3534859,10/06/2016,21:00,2232715,Occupant,Unspecified,17358612,22,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
7095453,3667280,05/10/2017,20:00,aa1241e9-646f-473b-970e-0e527501f8d0,Occupant,Unspecified,17586892,21,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
9097770,4100222,03/20/2019,19:30,0f5f0ecf-7b6f-4817-ac76-0284b6dbb540,Occupant,Unspecified,18570896,0,,,,,,,,,Registrant,,,U
6316089,3522564,09/16/2016,15:05,1983982,Occupant,Unspecified,17214471,34,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
6666363,3520241,09/14/2016,22:10,1964843,Occupant,Unspecified,17381122,53,Not Ejected,Does Not Apply,Does Not Apply,"Middle rear seat, or passenger lying across a seat",Unknown,,,Does Not Apply,Passenger,,,F
9760403,4116395,04/13/2019,13:30,ad39d981-52ee-4f37-97e1-62ba866d1834,Occupant,Unspecified,18897641,86,,,,,,,,,Registrant,,,F
9418424,3960720,08/13/2018,11:27,bec6ca61-e30e-443c-88e7-14ad98378d97,Occupant,Unspecified,18728581,63,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F
11317682,4322955,06/24/2020,12:40,93dbab25-14bc-465a-8ced-2990a4cb5884,Pedestrian,Injured,,21,,Conscious,Shoulder - Upper Arm,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Other Actions in Roadway,Abrasion,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,M
6487613,3562939,11/18/2016,16:55,2746687,Pedestrian,Injured,,22,,Conscious,Unknown,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Other Actions in Roadway,Abrasion,Pedestrian,Aggressive Driving/Road Rage,Driver Inexperience,M
10023971,4177281,07/25/2019,16:31,d2973615-2c86-49be-b446-d9ea115a27a1,Occupant,Unspecified,19028213,26,,,,,,,,,Registrant,,,M
6377896,3488938,07/26/2016,7:00,1327167,Occupant,Unspecified,17243634,,,,,,,,,,Registrant,,,M
10110570,4197477,08/31/2019,10:20,f7059136-c8d4-4a34-90dc-0c91547a9f56,Occupant,Unspecified,19071663,0,,,,,,,,,Registrant,,,
6987071,3684629,06/05/2017,19:40,0429eeb7-f6fa-41d8-a3ba-b78defc32b45,Occupant,Unspecified,17535161,62,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
6480453,3532841,08/05/2016,2:31,1459523,Occupant,Unspecified,,,,,,,,,,,Witness,,,
6403378,3504212,08/18/2016,20:00,1667577,Occupant,Unspecified,17255648,0,,,,,,,,,Registrant,,,U
6508947,3536559,10/07/2016,8:25,2257615,Occupant,Unspecified,17305846,52,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6616774,3537816,10/11/2016,5:30,2276328,Pedestrian,Injured,,48,,Conscious,Knee-Lower Leg Foot,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing Against Signal,Complaint of Pain,Pedestrian,Unspecified,Unspecified,M
9193844,4105918,03/31/2019,1:30,fc8e81b5-5247-404d-b54a-6d8fb6e0f1c5,Occupant,Unspecified,18618462,68,,,,,,,,,Registrant,,,M
6395414,3500793,08/14/2016,16:15,1595081,Occupant,Unspecified,17251910,29,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9149507,4106156,03/29/2019,13:51,78d4a6c1-ba64-47c9-bdf0-44efcfce41fd,Occupant,Unspecified,18596519,67,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt,,,Does Not Apply,Passenger,,,F
6755666,3588493,12/28/2016,22:02,3212539,Occupant,Unspecified,17424044,55,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7274037,3743034,09/04/2017,4:50,3365b08a-ca3b-42ef-9212-e2014bf7f1f9,Occupant,Unspecified,,,,,,,,,,,Witness,,,
6342307,3544025,10/20/2016,15:58,2394045,Occupant,Unspecified,17226781,9,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
6229354,3527397,09/24/2016,14:00,2083546,Pedestrian,Injured,,70,,Conscious,Head,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Not in Roadway,Complaint of Pain,Pedestrian,Unspecified,Unspecified,F
5971173,3435645,05/03/2016,19:30,557851,Occupant,Unspecified,17050893,29,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
9598099,3995145,10/07/2018,16:30,415a453a-6d8f-466e-ba18-9f2e5ee61a62,Occupant,Unspecified,18817301,45,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6776296,3644204,03/31/2017,20:00,9a98437f-9f78-468c-8941-2729bb4d40a3,Occupant,Unspecified,17433972,30,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6782288,3705354,07/04/2017,12:45,8e9c37bb-0cae-4584-8ce2-002dc09c56fb,Occupant,Unspecified,17436813,26,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6404503,3557800,11/02/2016,19:30,2651272,Occupant,Unspecified,17256168,0,,,,,,,,,Registrant,,,
7518768,3864028,03/16/2018,15:30,c77f7d56-ecc9-45d7-9690-62f0f69fd887,Occupant,Unspecified,17793207,49,,,,,,,,,Registrant,,,F
7582836,3898927,05/12/2018,22:25,a848e061-8f7a-4c46-b811-beed84fc862a,Occupant,Unspecified,17824726,,,,,,,,,,Registrant,,,U
6289872,3455122,06/03/2016,21:10,3014506,Occupant,Unspecified,17202169,58,,,,,,,,,Registrant,,,M
7344929,3836221,01/26/2018,19:15,a94b7e82-49ab-4332-b9c1-b200223a9468,Occupant,Unspecified,17707904,49,,,,,,,,,Registrant,,,M
6373574,3618630,06/19/2016,0:40,30ad1b64-867a-4a16-af52-ff1fa6880469,Occupant,Unspecified,17241610,50,,,,,,,,,Registrant,,,F
5817866,3423970,04/04/2016,8:00,257797,Occupant,Unspecified,16978871,35,,,,,,,,,Registrant,,,F
6390731,3471711,06/30/2016,12:00,1106293,Occupant,Unspecified,,,,,,,,,,,Witness,,,
9213547,4034189,11/25/2018,21:30,a50f1c45-d7bd-43b9-b13b-401d44c9f9f0,Occupant,Unspecified,18628156,,,,,,,,,,Registrant,,,U
7508264,3868700,03/24/2018,21:20,2776d98c-e3f9-49b1-9fa1-f316c514ce3d,Occupant,Unspecified,17788111,23,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9535305,3971281,08/25/2018,22:15,e80b0973-7a68-4136-9052-4aaf1ace7c34,Occupant,Unspecified,18786086,46,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Unknown,,,Does Not Apply,Passenger,,,F
9997585,4171134,07/13/2019,17:15,e3896af6-e7ee-41f9-ad23-64ac8483e2f0,Occupant,Injured,19014862,46,Not Ejected,Conscious,Back,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Complaint of Pain or Nausea,Passenger,,,F
5749045,3418600,03/14/2016,20:27,158319,Occupant,Unspecified,16945052,26,Does Not Apply,Does Not Apply,Does Not Apply,Does Not Apply,-,,,Does Not Apply,Driver,,,F
7617947,3863019,03/14/2018,16:52,2656941d-33d8-45e4-b7a4-58c04640a2a2,Occupant,Unspecified,17842008,0,,,,,,,,,Registrant,,,
8986471,4073389,02/01/2019,15:14,184a21ef-f597-44a9-aee9-bc6007a984df,Occupant,Unspecified,18515947,0,,,,,,,,,Registrant,,,U
9269996,3960032,08/10/2018,18:00,b753eb10-f76e-447b-8727-542315594d65,Occupant,Unspecified,18655722,27,,,,,,,,,Registrant,,,M
11323427,4324213,06/29/2020,23:45,741bddac-26fd-42b1-b97c-dccff5fb480c,Occupant,Injured,19697537,29,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,None,,,Contusion - Bruise,Driver,,,M
10252043,4230311,10/27/2019,15:35,707bb2c6-393d-4245-9b6f-b743a6c2274c,Occupant,Unspecified,19142566,41,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
9252043,3920366,06/13/2018,18:00,e5b97f20-83bd-4070-9b26-d01fe1ce601a,Occupant,Unspecified,18646912,48,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9806257,4127585,05/05/2019,10:00,8a8b95f6-4307-450c-bb05-d0a068b601d9,Occupant,Injured,18920310,46,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M
6618021,3527878,09/26/2016,19:00,2105707,Occupant,Unspecified,17357861,0,,,,,,,,,Registrant,,,
8978991,4069835,01/22/2019,14:00,6692b700-bfc9-4d95-bbf6-89042117a7fe,Occupant,Unspecified,18512257,24,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6277487,3509092,08/28/2016,20:10,1751599,Occupant,Unspecified,17196364,72,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
7189226,3738257,08/27/2017,11:24,cc003694-8a92-4011-91f5-6b30701e5251,Occupant,Unspecified,17631856,0,,,,,,,,,Registrant,,,U
9320432,4006916,10/24/2018,22:01,99450703-5e0f-45fe-80c7-4937612d45a8,Occupant,Unspecified,18680499,-595,,,,,,,,,Registrant,,,M
7115735,3721440,07/28/2017,16:30,ab34d9e4-5d19-4583-ba29-6aa6edb469af,Occupant,Unspecified,17596543,42,,,,,,,,,Registrant,,,F
9177248,3997995,10/11/2018,14:20,2c7526cb-7d74-4134-8e13-71a1b4c9ac7b,Occupant,Unspecified,18610211,0,,,,,,,,,Registrant,,,
7190898,3714881,07/20/2017,6:30,425e6a24-2b9b-494f-b615-e9252a49d451,Occupant,Unspecified,17632678,0,,,,,,,,,Registrant,,,
7079528,3705723,07/04/2017,22:45,80a30a20-a41c-45dd-87e0-4cf80b438018,Occupant,Unspecified,17579305,2,Not Ejected,Does Not Apply,Does Not Apply,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
9060285,3952320,07/31/2018,13:50,0f248d38-1182-4386-bf74-da21b91e4f36,Occupant,Unspecified,18552321,22,,,,,,,,,Registrant,,,M
7125149,3728934,08/11/2017,0:00,92fc2c2c-466f-4e15-9150-42f938360df1,Occupant,Unspecified,17601026,40,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6846720,3639137,03/26/2017,7:15,337cd7ee-2a43-4381-9ab8-e4bc61464c49,Occupant,Unspecified,17467712,0,,,,,,,,,Registrant,,,U
10146165,4206235,09/11/2019,5:40,936f294f-a3e4-4b8f-88cc-4f341c16c0a5,Occupant,Unspecified,,,,,,,,,,,Witness,,,
8939243,4064498,01/09/2019,0:00,93f1b730-2824-4217-9b5c-43eea73a0fdb,Occupant,Unspecified,18492451,29,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
9721773,3981662,09/16/2018,13:40,1ce7fd27-1eca-46d2-a2ce-ad3ab982a3b5,Occupant,Unspecified,18878719,50,,,,,,,,,Registrant,,,M
7305943,3829751,01/16/2018,10:00,8fbc32d0-4a62-43dd-bd0c-3b8c927bcc47,Occupant,Unspecified,17688721,42,,,,,,,,,Registrant,,,M
10104230,4196035,08/23/2019,7:00,949282cf-c88a-4546-9c69-a6e03939e2a4,Occupant,Unspecified,19068478,32,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9669312,4010910,10/30/2018,14:00,dea04785-58d8-40c8-8c7d-688cf06798ad,Occupant,Unspecified,18852453,43,,,,,,,,,Registrant,,,M
9951700,4162812,06/27/2019,18:30,588110a5-ef7f-49ef-89e3-4869df91b0ed,Occupant,Unspecified,18992169,43,,,,,,,,,Registrant,,,M
5809635,3413407,04/09/2016,23:45,380414,Occupant,Unspecified,16974787,,,,,,,,,,Owner,,,
9469461,4044338,12/14/2018,0:30,4b6a0c9e-42be-469e-bd6e-8f6beb35640b,Occupant,Unspecified,18753649,26,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9361478,3945178,07/20/2018,15:50,11e57e3d-cdda-476a-bffc-9e859dae94f4,Occupant,Unspecified,18700756,,,,,,,,,,Registrant,,,
5940945,3433651,04/23/2016,16:55,519886,Occupant,Unspecified,17036779,,Not Ejected,Does Not Apply,Does Not Apply,"Middle front seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
7070181,3679494,05/28/2017,17:08,34b3e5b7-d5e0-490a-9b1e-910bb4183fe5,Occupant,Unspecified,17574864,56,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
7860788,3802565,11/29/2017,11:45,6ab01bc1-bbe6-4d8c-b652-89ac960784c8,Occupant,Unspecified,17960338,18,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
6774020,3690220,06/13/2017,23:37,50e2fa28-fa98-4275-9788-b5ce641481a4,Occupant,Unspecified,,,,,,,,,,,Witness,,,
6630553,3485785,07/21/2016,13:30,1285499,Occupant,Unspecified,17363886,29,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
8999561,4037985,12/04/2018,9:10,aa0fe394-4955-4af2-86d8-cf2ee1cd92c6,Occupant,Unspecified,18522399,31,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
10079687,4190498,08/16/2019,10:47,93c33dbd-aa4e-4e70-9002-b4025c0bc655,Occupant,Unspecified,19056053,27,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt,,,Does Not Apply,Passenger,,,F
9883720,4145213,06/04/2019,8:25,54c11ee5-e24b-420e-b402-686eb86a915d,Occupant,Unspecified,18958548,23,,,,,,,,,Registrant,,,M
7419118,3862089,03/10/2018,12:24,e16397e2-f780-45dd-b216-9adcd5c24f91,Occupant,Unspecified,17744296,0,,,,,,,,,Registrant,,,
6228885,3500778,08/15/2016,9:50,1594326,Pedestrian,Injured,,47,,Conscious,Head,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Minor Bleeding,Pedestrian,Unspecified,Unspecified,M
9538154,3974510,09/05/2018,10:30,68f64523-07e8-46a0-87df-d93dc0aa180f,Occupant,Unspecified,18787472,67,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
6459508,3534361,10/05/2016,10:20,2221378,Occupant,Unspecified,,,,,,,,,,,Witness,,,
5741786,3405664,03/23/2016,10:00,141747,Occupant,Unspecified,16941349,,,,,,,,,,Registrant,,,M
7430499,3866121,03/19/2018,11:15,7e9cb566-0615-460c-a10f-8b3aa9d95427,Occupant,Unspecified,17749837,61,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
10222847,4223713,10/15/2019,21:50,f1b7a5e4-051b-4f8e-842d-45c7f77758e8,Occupant,Unspecified,19128155,49,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
9823508,4123798,05/01/2019,11:43,396df165-86bd-46f4-ad1e-165106eda194,Occupant,Unspecified,18928777,0,,,,,,,,,Registrant,,,U
9588939,3986778,09/23/2018,19:40,494d7c17-08bc-4ab4-8580-e8e448310296,Occupant,Unspecified,18812731,45,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6129977,3611315,02/07/2017,11:00,0ad76999-4f13-44e6-8a2e-2548151ffe43,Occupant,Unspecified,17126763,55,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7329161,3831288,01/18/2018,8:40,6ed15f5f-9fa5-48e1-aa07-b22392a84dcd,Pedestrian,Injured,,47,,Conscious,Shoulder - Upper Arm,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Complaint of Pain,Pedestrian,Driver Inattention/Distraction,Unspecified,F
6459839,3491315,07/30/2016,19:00,1388769,Occupant,Unspecified,17282398,0,,,,,,,,,Registrant,,,U
9382712,3945393,07/20/2018,21:30,d8d64478-d5ed-4e25-9590-2276dfd56e21,Occupant,Unspecified,18711043,0,,,,,,,,,Registrant,,,U
9626869,4006361,10/23/2018,11:00,da934467-7c58-4de3-9df1-c77aab2d3ea9,Occupant,Unspecified,18831362,40,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
9717499,4049549,12/21/2018,0:00,73d4ed7d-46a7-4031-a628-c67905585e15,Occupant,Unspecified,18876528,28,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Driver,,,M
9343213,3933552,07/01/2018,23:15,77d57827-31f7-4dda-9b5c-f0bbcc53be12,Occupant,Unspecified,18691721,0,,,,,,,,,Registrant,,,M
2290317,3343855,11/30/2015,21:10,1,Bicyclist,Injured,14959821,59,,,,,,,,,,,,
7548362,3877990,04/07/2018,21:20,789a30b8-65c3-41bb-b535-06c83e4607be,Occupant,Unspecified,17807817,0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F
9698739,4055162,12/29/2018,12:05,8c6fa40f-b1dd-4f6d-a016-cf6bc3e42b79,Occupant,Unspecified,18867005,55,,,,,,,,,Registrant,,,M
6508729,3535727,10/07/2016,11:35,2240093,Occupant,Unspecified,17305743,56,,,,,,,,,Registrant,,,M
5746617,3417700,03/27/2016,4:40,176593,Occupant,Unspecified,16943832,,,,,,,,,,Registrant,,,U
5938353,3432504,04/28/2016,17:00,510579,Occupant,Unspecified,17035545,52,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
1442357,337081,05/18/2014,14:25,2,Occupant,Injured,9846717,75,,,,,,,,,,,,
6219714,3457599,06/07/2016,9:22,885539,Occupant,Unspecified,17169458,,,,,,,,,,Registrant,,,U
7727086,3750812,09/15/2017,16:00,fc61c138-aa54-44b5-a65d-088f85ec392c,Occupant,Unspecified,17895298,32,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
6885624,3634498,03/18/2017,20:00,c7a0718e-2425-4325-9aa3-e78e9d54745e,Occupant,Unspecified,17486498,28,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F
6531259,3509427,08/26/2016,20:10,1731996,Occupant,Unspecified,17316457,820,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2286519,3331299,11/09/2015,6:05,1,Bicyclist,Injured,14934839,74,,,,,,,,,,,,
5732321,3421661,03/18/2016,23:10,105632,Occupant,Unspecified,16936443,59,Does Not Apply,Does Not Apply,Does Not Apply,Driver,-,,,Does Not Apply,Driver,,,M
6419303,3506661,08/23/2016,11:30,1703302,Occupant,Unspecified,17263192,0,,,,,,,,,Registrant,,,U
6419095,3535782,10/07/2016,12:11,2240733,Occupant,Unspecified,17263095,73,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
6336226,3489510,07/23/2016,12:00,1353812,Occupant,Unspecified,17223938,,,,,,,,,,Owner,,,
10099195,4194341,08/25/2019,9:00,9a46a444-35c2-445a-9141-8747de3a0a28,Occupant,Unspecified,19065898,41,,,,,,,,,Registrant,,,M
7187538,3712851,07/14/2017,11:33,6d499a9a-7b92-414f-abda-87c2110b5dc8,Occupant,Unspecified,17631023,68,,,,,,,,,Registrant,,,M
